protein	contrast	estimate	pvalue
PCDH7	LB-NL- vs (LB+NL+ and LB-NL+)	0.00962013240841058	0.996680486387243
PCLO	LB-NL- vs (LB+NL+ and LB-NL+)	0.222789543795409	0.479077728412443
PCMT1	LB-NL- vs (LB+NL+ and LB-NL+)	0.0535425862796787	0.413104668078796
PCP4	LB-NL- vs (LB+NL+ and LB-NL+)	0.444344391916279	0.290345672733109
PCSK1N	LB-NL- vs (LB+NL+ and LB-NL+)	0.143151031759397	0.548066597191285
PCSK2	LB-NL- vs (LB+NL+ and LB-NL+)	0.0584427673542512	0.925073062112854
PCYOX1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.100484322573688	0.535770759517498
PCYOX1L	LB-NL- vs (LB+NL+ and LB-NL+)	0.0631957216182097	0.681022863446317
PCYT2	LB-NL- vs (LB+NL+ and LB-NL+)	-0.00361103164063204	0.996663675828183
PDAP1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0174140752101966	0.983327064941786
PDCD5	LB-NL- vs (LB+NL+ and LB-NL+)	0.194619773584588	0.000793640705599952
PDCD6	LB-NL- vs (LB+NL+ and LB-NL+)	0.0112930801835868	0.957390223846012
PDCD6IP	LB-NL- vs (LB+NL+ and LB-NL+)	0.0110036174060131	0.953698170396008
PDDC1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.00640846816629634	0.994800583545987
PDE10A	LB-NL- vs (LB+NL+ and LB-NL+)	0.738468575444923	0.394060749182579
PDE12	LB-NL- vs (LB+NL+ and LB-NL+)	0.100287097786004	0.684729698480576
PDE1B	LB-NL- vs (LB+NL+ and LB-NL+)	0.379671742790893	0.360200601733092
PDE1C	LB-NL- vs (LB+NL+ and LB-NL+)	-0.27093677353568	0.136735809471965
PDE2A	LB-NL- vs (LB+NL+ and LB-NL+)	0.501735313007864	0.228659847525492
PDE4B	LB-NL- vs (LB+NL+ and LB-NL+)	0.119608585645284	0.542305325429019
PDE8A	LB-NL- vs (LB+NL+ and LB-NL+)	-0.172584797274472	0.602058150224662
PDHA1	LB-NL- vs (LB+NL+ and LB-NL+)	0.0419129737332729	0.731712381266635
PDHB	LB-NL- vs (LB+NL+ and LB-NL+)	0.121655618445098	0.0811626848660134
PDHX	LB-NL- vs (LB+NL+ and LB-NL+)	0.0723254106231974	0.387245881641397
PDIA3	LB-NL- vs (LB+NL+ and LB-NL+)	0.00452895283242618	0.994562699366844
PDIA4	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0306621206497615	0.94862322483027
PDIA6	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0107080468584946	0.983226269287222
PDK2	LB-NL- vs (LB+NL+ and LB-NL+)	0.00609926359230319	0.995541957853801
PDK3	LB-NL- vs (LB+NL+ and LB-NL+)	0.169235707626816	0.0490456330374287
PDLIM5	LB-NL- vs (LB+NL+ and LB-NL+)	-0.189247059199336	0.162316044713805
PDP1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0132055788055435	0.938804074384997
PDPK1	LB-NL- vs (LB+NL+ and LB-NL+)	0.145930327297657	0.346385218763813
PDXK	LB-NL- vs (LB+NL+ and LB-NL+)	0.00380908955958504	0.997080471486354
PDXP	LB-NL- vs (LB+NL+ and LB-NL+)	0.11332593266008	0.262076169555785
PDYN	LB-NL- vs (LB+NL+ and LB-NL+)	0.26917768017147	0.605396101599881
PEA15	LB-NL- vs (LB+NL+ and LB-NL+)	0.066103263959326	0.639494022381245
PEBP1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0408657753281911	0.568945310357044
PEF1	LB-NL- vs (LB+NL+ and LB-NL+)	0.0042560220481104	0.997446125085115
PELO	LB-NL- vs (LB+NL+ and LB-NL+)	-0.261588529679561	0.0234294661486096
PENK	LB-NL- vs (LB+NL+ and LB-NL+)	0.484762890281338	0.252643334173958
PEPD	LB-NL- vs (LB+NL+ and LB-NL+)	-0.00141626986484934	0.999787884656179
PEX19	LB-NL- vs (LB+NL+ and LB-NL+)	0.136230585873675	0.294319715887659
PEX5L	LB-NL- vs (LB+NL+ and LB-NL+)	0.161662243282855	0.342564772457299
PFAS	LB-NL- vs (LB+NL+ and LB-NL+)	0.119460607684164	0.362205918911229
PFDN1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0101476264073159	0.977148576031616
PFDN2	LB-NL- vs (LB+NL+ and LB-NL+)	0.0528058017444455	0.664588583223009
PFDN4	LB-NL- vs (LB+NL+ and LB-NL+)	0.0195474066461406	0.96099869310806
PFDN5	LB-NL- vs (LB+NL+ and LB-NL+)	0.0665680057951525	0.363137208498735
PFDN6	LB-NL- vs (LB+NL+ and LB-NL+)	0.0700019678529893	0.175397729476905
PFKFB2	LB-NL- vs (LB+NL+ and LB-NL+)	-0.219965208075123	0.0648722800059082
PFKL	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0773627620107314	0.416114640554026
PFKM	LB-NL- vs (LB+NL+ and LB-NL+)	0.00156155150346897	0.999046140115031
PFKP	LB-NL- vs (LB+NL+ and LB-NL+)	-0.00312850259006393	0.998757277509326
PFN1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0388748694353641	0.75792874113923
PFN2	LB-NL- vs (LB+NL+ and LB-NL+)	0.0228035426847107	0.916778741620259
PGAM1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0081431308863659	0.984898372310973
PGAM2	LB-NL- vs (LB+NL+ and LB-NL+)	-0.707892113483191	0.0120745188892207
PGAM5	LB-NL- vs (LB+NL+ and LB-NL+)	-0.128794606496827	0.672976928261988
PGAP1	LB-NL- vs (LB+NL+ and LB-NL+)	0.15541385938705	0.565783083846599
PGD	LB-NL- vs (LB+NL+ and LB-NL+)	-0.13692048383026	0.0343656791013194
PGK1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0199831213552609	0.891719930672788
PGLS	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0892414962837319	0.308381772862
PGM1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.123480429516714	0.144575523239054
PGM2	LB-NL- vs (LB+NL+ and LB-NL+)	-0.117801811325707	0.404270730930351
PGM2L1	LB-NL- vs (LB+NL+ and LB-NL+)	0.108736877909359	0.61990022137784
PGM3	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0791088221699947	0.684040881708099
PGP	LB-NL- vs (LB+NL+ and LB-NL+)	0.08971384798601	0.344372060087979
PGRMC1	LB-NL- vs (LB+NL+ and LB-NL+)	0.0472848786596074	0.727249147989296
PGRMC2	LB-NL- vs (LB+NL+ and LB-NL+)	-0.149908303941327	0.48666164358514
PHACTR1	LB-NL- vs (LB+NL+ and LB-NL+)	0.258303225323609	0.519420133914943
PHB	LB-NL- vs (LB+NL+ and LB-NL+)	0.0196521811934176	0.852931315973012
PHB2	LB-NL- vs (LB+NL+ and LB-NL+)	0.0273106239594533	0.783331924985353
PHGDH	LB-NL- vs (LB+NL+ and LB-NL+)	-0.248313440702689	0.037445052124766
PHKA1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0086892019173253	0.995910081297325
PHKB	LB-NL- vs (LB+NL+ and LB-NL+)	0.00294870485182972	0.999241617724652
PHPT1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0802443899242254	0.483456162114572
PHYHD1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.170280234001971	0.408682860460699
PHYHIP	LB-NL- vs (LB+NL+ and LB-NL+)	0.184432699264555	0.0299362070823477
PHYHIPL	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0608424598896515	0.624241117320384
PI16	LB-NL- vs (LB+NL+ and LB-NL+)	-0.401654415451403	0.14274557735382
PI4K2A	LB-NL- vs (LB+NL+ and LB-NL+)	0.114192347419131	0.529890196475441
PI4KA	LB-NL- vs (LB+NL+ and LB-NL+)	0.0911816464600591	0.638403298944292
PICALM	LB-NL- vs (LB+NL+ and LB-NL+)	0.168178188402198	0.148647151576622
PIGT	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0855825000741095	0.453986923481346
PIK3C3	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0579617768403311	0.500505585368666
PIK3R1	LB-NL- vs (LB+NL+ and LB-NL+)	0.154583079963442	0.642092421914879
PIK3R4	LB-NL- vs (LB+NL+ and LB-NL+)	0.130050584345143	0.227164879323935
PIN1	LB-NL- vs (LB+NL+ and LB-NL+)	0.0324598928179947	0.869557532629618
PIP4K2A	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0673318433549053	0.778441829122305
PIP4K2B	LB-NL- vs (LB+NL+ and LB-NL+)	0.0887527244203663	0.273238893342468
PIP4K2C	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0108053462678963	0.995608058422302
PIP5K1C	LB-NL- vs (LB+NL+ and LB-NL+)	0.0979294895645038	0.668061933383651
PIPOX	LB-NL- vs (LB+NL+ and LB-NL+)	-0.00568922102304868	0.998673566385704
PIR	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0668388121776908	0.800479061844756
PITHD1	LB-NL- vs (LB+NL+ and LB-NL+)	0.0884479764732778	0.369892330182611
PITPNA	LB-NL- vs (LB+NL+ and LB-NL+)	0.0357296880184807	0.826985254282075
PITPNC1	LB-NL- vs (LB+NL+ and LB-NL+)	0.180615524853487	0.383880805848263
PITRM1	LB-NL- vs (LB+NL+ and LB-NL+)	0.0312379911143	0.989945413646553
PKIA	LB-NL- vs (LB+NL+ and LB-NL+)	0.16761240463685	0.212383001713859
PKM	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0417512601300325	0.580556303182484
PKP4	LB-NL- vs (LB+NL+ and LB-NL+)	0.0762236800198884	0.75912365215738
PLAA	LB-NL- vs (LB+NL+ and LB-NL+)	0.056986789065496	0.697093464469743
PLBD2	LB-NL- vs (LB+NL+ and LB-NL+)	0.215843281198688	0.298926126108552
PLCB1	LB-NL- vs (LB+NL+ and LB-NL+)	0.274544199962638	0.219949299976377
PLCB4	LB-NL- vs (LB+NL+ and LB-NL+)	0.0985785350295559	0.721596652194569
PLCD1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.22404003209095	0.032005266370198
PLCD3	LB-NL- vs (LB+NL+ and LB-NL+)	-0.311512086958997	0.026905046574515
PLCG1	LB-NL- vs (LB+NL+ and LB-NL+)	0.0792995915655074	0.449668536201903
PLCL1	LB-NL- vs (LB+NL+ and LB-NL+)	0.0864377133280412	0.656091237944284
PLCL2	LB-NL- vs (LB+NL+ and LB-NL+)	0.188312515325118	0.197085936691028
PLCXD3	LB-NL- vs (LB+NL+ and LB-NL+)	-0.387358144590429	0.220394504796329
PLD3	LB-NL- vs (LB+NL+ and LB-NL+)	0.173092080439761	0.39441439782998
PLEC	LB-NL- vs (LB+NL+ and LB-NL+)	-0.232050241817596	0.12096788268394
PLEKHB1	LB-NL- vs (LB+NL+ and LB-NL+)	0.0603451248083976	0.88362334005804
PLIN3	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0837009093635677	0.788569921197942
PLIN4	LB-NL- vs (LB+NL+ and LB-NL+)	-0.213046079596195	0.176599481384375
PLLP	LB-NL- vs (LB+NL+ and LB-NL+)	-0.187789287183032	0.566136309496167
PLP1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.15524523783903	0.456463605099663
PLS3	LB-NL- vs (LB+NL+ and LB-NL+)	-0.121808110826171	0.492131831453396
PLSCR4	LB-NL- vs (LB+NL+ and LB-NL+)	-0.307572649361528	0.0044187658899677
PLXNA1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0952177427197534	0.838858026068219
PLXNA4	LB-NL- vs (LB+NL+ and LB-NL+)	0.202852575787162	0.273719471209095
PLXNB1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.285480457521024	0.0175206210915417
PMM1	LB-NL- vs (LB+NL+ and LB-NL+)	0.0463730270369852	0.93771671507334
PMP2	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0954066099585089	0.897239382404122
PMPCA	LB-NL- vs (LB+NL+ and LB-NL+)	0.0929248983745809	0.804540710852136
PMVK	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0387898906527187	0.915958424917775
PNP	LB-NL- vs (LB+NL+ and LB-NL+)	-0.206168947989192	0.0912932139800366
PNPLA6	LB-NL- vs (LB+NL+ and LB-NL+)	0.0704241741384281	0.647519767890846
PNPO	LB-NL- vs (LB+NL+ and LB-NL+)	0.0207619178801482	0.954831564314673
PNPT1	LB-NL- vs (LB+NL+ and LB-NL+)	0.00841713667179092	0.987331631251789
PODXL	LB-NL- vs (LB+NL+ and LB-NL+)	0.0232216612575963	0.959133723199325
POLDIP2	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0583881430825018	0.61085971155473
PON2	LB-NL- vs (LB+NL+ and LB-NL+)	0.0599050447336236	0.915169033444502
POR	LB-NL- vs (LB+NL+ and LB-NL+)	0.13844383259013	0.171056575011132
PPA1	LB-NL- vs (LB+NL+ and LB-NL+)	0.046182258644568	0.826626659694485
PPA2	LB-NL- vs (LB+NL+ and LB-NL+)	0.0964991159645231	0.386826446246159
PPAP2B	LB-NL- vs (LB+NL+ and LB-NL+)	-0.155216395909056	0.282180442168451
PPAT	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0280253083062102	0.940978825237111
PPFIA2	LB-NL- vs (LB+NL+ and LB-NL+)	0.0435796373381482	0.959481185039296
PPFIA3	LB-NL- vs (LB+NL+ and LB-NL+)	0.00750005796982851	0.994891680831402
PPIA	LB-NL- vs (LB+NL+ and LB-NL+)	0.0613035717722501	0.3296063208653
PPIB	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0110580496760623	0.976542029572904
PPID	LB-NL- vs (LB+NL+ and LB-NL+)	0.120069802529259	0.600063229802222
PPIF	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0231506862682463	0.984798717374201
PPIL1	LB-NL- vs (LB+NL+ and LB-NL+)	0.0490038063667187	0.929602725354057
PPIL3	LB-NL- vs (LB+NL+ and LB-NL+)	-0.137507055094277	0.575195302908456
PPM1A	LB-NL- vs (LB+NL+ and LB-NL+)	0.0398896283904696	0.805236440679178
PPM1B	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0879734245429898	0.194722234322234
PPM1E	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0926900001524052	0.564321223053884
PPM1F	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0274670480729356	0.889378208457618
PPM1H	LB-NL- vs (LB+NL+ and LB-NL+)	0.155332842003699	0.191024009440392
PPME1	LB-NL- vs (LB+NL+ and LB-NL+)	0.0730146974742503	0.200529204485177
PPOX	LB-NL- vs (LB+NL+ and LB-NL+)	0.0890507826978543	0.704243222862132
PPP1CB	LB-NL- vs (LB+NL+ and LB-NL+)	0.104366246253623	0.461456981415833
PPP1R11	LB-NL- vs (LB+NL+ and LB-NL+)	0.134698686372196	0.412564391462485
PPP1R12A	LB-NL- vs (LB+NL+ and LB-NL+)	0.0956422263684889	0.682859598765669
PPP1R14A	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0439562770383534	0.967366924331453
PPP1R1A	LB-NL- vs (LB+NL+ and LB-NL+)	0.549397952381083	0.160355658009123
PPP1R1B	LB-NL- vs (LB+NL+ and LB-NL+)	0.44446276442808	0.325663843637453
PPP1R2P3	LB-NL- vs (LB+NL+ and LB-NL+)	0.170797131612792	0.431087178016246
PPP1R7	LB-NL- vs (LB+NL+ and LB-NL+)	0.140485784650541	0.389319562109574
PPP2CA	LB-NL- vs (LB+NL+ and LB-NL+)	-0.108056302273075	0.466405075584876
PPP2CB	LB-NL- vs (LB+NL+ and LB-NL+)	0.090012824598699	0.444044860019784
PPP2R1A	LB-NL- vs (LB+NL+ and LB-NL+)	0.0652229074625232	0.239277000554101
PPP2R2A	LB-NL- vs (LB+NL+ and LB-NL+)	0.181240408071689	0.0635181087577251
PPP2R2C	LB-NL- vs (LB+NL+ and LB-NL+)	0.312817754565039	0.00403556091473523
PPP2R4	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0122974841164167	0.979569842339378
PPP2R5A	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0933681249061062	0.478725013188174
PPP2R5B	LB-NL- vs (LB+NL+ and LB-NL+)	0.192939808993076	0.494803972798576
PPP2R5C	LB-NL- vs (LB+NL+ and LB-NL+)	0.128707705324442	0.391047860669703
PPP2R5D	LB-NL- vs (LB+NL+ and LB-NL+)	0.0700156046102866	0.482213155843429
PPP2R5E	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0319677538725146	0.881415311698569
PPP3CA	LB-NL- vs (LB+NL+ and LB-NL+)	0.370551279739536	0.250835375560909
PPP3CB	LB-NL- vs (LB+NL+ and LB-NL+)	0.0781836110641105	0.559418051741638
PPP3R1	LB-NL- vs (LB+NL+ and LB-NL+)	0.214935332038097	0.644966247792751
PPP5C	LB-NL- vs (LB+NL+ and LB-NL+)	0.0536846196267732	0.632434688917092
PPP6C	LB-NL- vs (LB+NL+ and LB-NL+)	0.0965223281340545	0.86618357286128
PPT1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0810112875723237	0.645093802477449
PRAF2	LB-NL- vs (LB+NL+ and LB-NL+)	0.105865315721394	0.249648652931578
PRCP	LB-NL- vs (LB+NL+ and LB-NL+)	0.152590783893461	0.277626342501219
PRDX1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.233337978494111	0.00576689541163411
PRDX2	LB-NL- vs (LB+NL+ and LB-NL+)	-0.133674054809051	0.0113665806206017
PRDX3	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0283119791427236	0.797168346415234
PRDX4	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0563317643094721	0.839038043502133
PRDX5	LB-NL- vs (LB+NL+ and LB-NL+)	0.0111422125137074	0.930653650771738
PRDX6	LB-NL- vs (LB+NL+ and LB-NL+)	-0.135919652258659	0.277740448530904
PREB	LB-NL- vs (LB+NL+ and LB-NL+)	0.221356332301112	0.0373326176159872
PREP	LB-NL- vs (LB+NL+ and LB-NL+)	0.0719364853139605	0.489722609404669
PREPL	LB-NL- vs (LB+NL+ and LB-NL+)	0.040207260507465	0.921618098269769
PREX1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.210051866459917	0.106179203345628
PRKAA1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0527070924485576	0.584330455767322
PRKAA2	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0883778928524383	0.870708706484056
PRKACA	LB-NL- vs (LB+NL+ and LB-NL+)	-0.240805980825095	0.224945809794259
PRKACB	LB-NL- vs (LB+NL+ and LB-NL+)	-0.00151807454914986	0.999708658553563
PRKAG1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0983773662143153	0.694734941098744
PRKAR1A	LB-NL- vs (LB+NL+ and LB-NL+)	-0.130567891423571	0.202923260537431
PRKAR1B	LB-NL- vs (LB+NL+ and LB-NL+)	0.045354230546356	0.919297429630626
PRKAR2A	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0168620320296161	0.972711113394349
PRKAR2B	LB-NL- vs (LB+NL+ and LB-NL+)	0.181401710764751	0.164812141445608
PRKCA	LB-NL- vs (LB+NL+ and LB-NL+)	-0.173939854447154	0.0422406161643964
PRKCB	LB-NL- vs (LB+NL+ and LB-NL+)	0.244723584307492	0.446813130212291
PRKCD	LB-NL- vs (LB+NL+ and LB-NL+)	0.280837479900238	0.151653054938324
PRKCE	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0689502106293737	0.600880864568612
PRKCG	LB-NL- vs (LB+NL+ and LB-NL+)	0.149378215128542	0.682744102563398
PRKCSH	LB-NL- vs (LB+NL+ and LB-NL+)	0.00415680552612933	0.996641237761744
PRKDC	LB-NL- vs (LB+NL+ and LB-NL+)	-0.238492672532226	0.122766085454801
PRKRA	LB-NL- vs (LB+NL+ and LB-NL+)	-0.031103733021356	0.939853323682734
PRMT1	LB-NL- vs (LB+NL+ and LB-NL+)	0.0149359221209352	0.983108332062043
PRMT5	LB-NL- vs (LB+NL+ and LB-NL+)	-0.055201823069829	0.410655682304514
PRNP	LB-NL- vs (LB+NL+ and LB-NL+)	0.0425400867239348	0.866656822585797
PRODH	LB-NL- vs (LB+NL+ and LB-NL+)	-0.108047789004594	0.69293542579383
PROSC	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0141577800691784	0.927576252210975
PRPF19	LB-NL- vs (LB+NL+ and LB-NL+)	-0.11327147378858	0.570821130694623
PRPF8	LB-NL- vs (LB+NL+ and LB-NL+)	0.0475032131595674	0.904828011672279
PRPS1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0355908125739121	0.838767520113593
PRPSAP1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0738842817327695	0.655526809821335
PRPSAP2	LB-NL- vs (LB+NL+ and LB-NL+)	-0.168529205259697	0.102271616730612
PRR36	LB-NL- vs (LB+NL+ and LB-NL+)	0.14541518466597	0.626800861792693
PRRT2	LB-NL- vs (LB+NL+ and LB-NL+)	0.143143317795468	0.676566915368839
PRRT3	LB-NL- vs (LB+NL+ and LB-NL+)	0.0694347574192926	0.793711948384802
PRSS1	LB-NL- vs (LB+NL+ and LB-NL+)	0.0690877793529243	0.924746965319754
PRUNE	LB-NL- vs (LB+NL+ and LB-NL+)	-0.120048803472742	0.762999514470824
PRUNE2	LB-NL- vs (LB+NL+ and LB-NL+)	0.338766606256925	0.0183461230883968
PSAP	LB-NL- vs (LB+NL+ and LB-NL+)	0.0226174634696212	0.94143421333579
PSAT1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.237234347264584	0.0126512140123627
PSIP1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.167065395266529	0.475277520232496
PSMA1	LB-NL- vs (LB+NL+ and LB-NL+)	0.00981856935575113	0.978845418294093
PSMA2	LB-NL- vs (LB+NL+ and LB-NL+)	0.0761599727214671	0.499657967261912
PSMA3	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0312735752199123	0.87560043270088
PSMA4	LB-NL- vs (LB+NL+ and LB-NL+)	0.0242323275845014	0.884831920071283
PSMA5	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0419879685310375	0.550102920168649
PSMA6	LB-NL- vs (LB+NL+ and LB-NL+)	0.0306634107577086	0.763122910032782
PSMA7	LB-NL- vs (LB+NL+ and LB-NL+)	0.012371279543239	0.963785751544475
PSMB1	LB-NL- vs (LB+NL+ and LB-NL+)	0.0367286256433451	0.816858613285395
PSMB2	LB-NL- vs (LB+NL+ and LB-NL+)	-0.05136269769312	0.760698397061148
PSMB3	LB-NL- vs (LB+NL+ and LB-NL+)	-0.077237697620487	0.658055560213566
PSMB4	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0649591178546548	0.43382217781424
PSMB5	LB-NL- vs (LB+NL+ and LB-NL+)	-0.013453789594982	0.956855511123344
PSMB6	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0150586500625073	0.978924656530037
PSMB7	LB-NL- vs (LB+NL+ and LB-NL+)	0.105472113620328	0.647335352784655
PSMC1	LB-NL- vs (LB+NL+ and LB-NL+)	0.0263648273682698	0.958937409420507
PSMC2	LB-NL- vs (LB+NL+ and LB-NL+)	0.01547451680885	0.95488131207544
PSMC3	LB-NL- vs (LB+NL+ and LB-NL+)	0.0120568607774884	0.925581514304289
PSMC4	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0130133728706643	0.977359203192309
PSMC5	LB-NL- vs (LB+NL+ and LB-NL+)	0.0218615309185837	0.840684217801428
PSMC6	LB-NL- vs (LB+NL+ and LB-NL+)	0.00610630603518571	0.987193885190584
PSMD1	LB-NL- vs (LB+NL+ and LB-NL+)	0.00968435889009182	0.983060418002047
PSMD10	LB-NL- vs (LB+NL+ and LB-NL+)	-0.123168206904592	0.62682810204918
PSMD11	LB-NL- vs (LB+NL+ and LB-NL+)	0.0456281747353545	0.570418846943893
PSMD12	LB-NL- vs (LB+NL+ and LB-NL+)	0.0559670565736216	0.798258479185301
PSMD13	LB-NL- vs (LB+NL+ and LB-NL+)	-0.148817519836214	0.319530979232952
PSMD14	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0225699481342021	0.93913146038819
PSMD2	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0385483837267434	0.421642911445255
PSMD3	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0940980858964156	0.339336658129564
PSMD4	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0104128972545517	0.994930907171968
PSMD5	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0101032988421351	0.993885844643388
PSMD6	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0866355283056253	0.396718584040426
PSMD7	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0220550629060211	0.936884353224895
PSMD8	LB-NL- vs (LB+NL+ and LB-NL+)	0.0854827123947349	0.493792978313723
PSMD9	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0724773908395361	0.377503596229932
PSME1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0402204742772146	0.897943583208111
PSME2	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0908497953263688	0.635036614110384
PSMF1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0187607670845657	0.975431201369878
PTBP1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.139955298519732	0.312693582801724
PTBP2	LB-NL- vs (LB+NL+ and LB-NL+)	-0.00800602236708686	0.991595417986162
PTDSS1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0430006699500778	0.931045664816657
PTGDS	LB-NL- vs (LB+NL+ and LB-NL+)	-0.171772438438245	0.242056368151759
PTGES2	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0372579815948601	0.67456227241707
PTGES3	LB-NL- vs (LB+NL+ and LB-NL+)	0.0494810121035873	0.507538678766229
PTGR1	LB-NL- vs (LB+NL+ and LB-NL+)	0.135317760277215	0.449632184152222
PTGR2	LB-NL- vs (LB+NL+ and LB-NL+)	-0.109919328480003	0.376563802094966
PTK2B	LB-NL- vs (LB+NL+ and LB-NL+)	0.174385859959237	0.424539263787528
PTMA	LB-NL- vs (LB+NL+ and LB-NL+)	-0.208998457438963	0.532522206957873
PTP4A2	LB-NL- vs (LB+NL+ and LB-NL+)	0.139872505537662	0.23873551974324
PTPMT1	LB-NL- vs (LB+NL+ and LB-NL+)	0.0375791084837009	0.917244518401648
PTPN11	LB-NL- vs (LB+NL+ and LB-NL+)	0.00762164836101627	0.964737852577898
PTPN23	LB-NL- vs (LB+NL+ and LB-NL+)	0.113336447633841	0.606544029947631
PTPN5	LB-NL- vs (LB+NL+ and LB-NL+)	0.473131560007471	0.311373848353181
PTPRA	LB-NL- vs (LB+NL+ and LB-NL+)	-0.134795882327809	0.54462104692686
PTPRD	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0877398501596606	0.683166517409509
PTPRE	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0283451961515046	0.928062816468677
PTPRF	LB-NL- vs (LB+NL+ and LB-NL+)	0.0838804806856105	0.346723727295769
PTPRN	LB-NL- vs (LB+NL+ and LB-NL+)	0.289862979276499	0.340976913080508
PTPRN2	LB-NL- vs (LB+NL+ and LB-NL+)	0.11279235096571	0.844825823775623
PTPRS	LB-NL- vs (LB+NL+ and LB-NL+)	0.087078964159395	0.888964971235218
PTPRZ1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0264250775207497	0.912259103350085
PTRF	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0861324310838229	0.846787510204801
PTRH2	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0517010039617044	0.828033195606586
PTRHD1	LB-NL- vs (LB+NL+ and LB-NL+)	-0.0230844947700032	0.954671249372709
